data_index,page,ad_type,ad_rank,organic_rank,asin,title,url,price_current,price_list,rating_stars,rating_count,is_prime,image_small,image_large,brand_name,scraped_at
0,1,Title,,,,ResultsCheck each product page for other buying options. Price and other details may vary based on p,,,,,,False,,,,2026-04-18T11:13:11.663029
2,1,Organic,,1.0,B0G3YVLSLY,500 LEVEL Jordan Poole New Orleans Pelicans Shattered Shirt,N/A,$35.99,,,,False,https://m.media-amazon.com/images/I/51RGuEzXhtL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/51RGuEzXhtL._AC_UY218_.jpg,,2026-04-18T11:13:11.666720
3,1,Organic,,2.0,1607746875,Poole's: Recipes and Stories from a Modern Diner [A Cookbook],N/A,$26.24,,4.7,203.0,False,https://m.media-amazon.com/images/I/81wW4SMBqCL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/81wW4SMBqCL._AC_UY218_.jpg,,2026-04-18T11:13:11.673793
4,1,Title,,,,More results,,,,,,False,,,,2026-04-18T11:13:11.674323
5,1,Organic,,3.0,B0CQKLVRWH,"Poole: Lighthouse Security Investigations West Coast, Book 7",N/A,$0.00,,4.7,1725.0,False,https://m.media-amazon.com/images/I/81wqAUSGoKL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/81wqAUSGoKL._AC_UY218_.jpg,,2026-04-18T11:13:11.680044
6,1,Organic,,4.0,0500021953,Henry Poole & Co.: The First Tailor of Savile Row,N/A,$37.81,,4.4,38.0,False,https://m.media-amazon.com/images/I/71PEG4Vd2qL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/71PEG4Vd2qL._AC_UY218_.jpg,,2026-04-18T11:13:11.685746
7,1,Organic,,5.0,B0FK2JKW77,Poole of Light: Book One of The Poole Legacy,N/A,$12.99,,4.7,36.0,False,https://m.media-amazon.com/images/I/61IF2Wx3StL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/61IF2Wx3StL._AC_UY218_.jpg,,2026-04-18T11:13:11.691916
8,1,Organic,,6.0,B0DHW8VQSL,Poole's Gold,N/A,$0.00,,4.6,6105.0,False,https://m.media-amazon.com/images/I/91ih02boDaL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/91ih02boDaL._AC_UY218_.jpg,,2026-04-18T11:13:11.697044
9,1,Organic,,7.0,B0FRSX6MC2,Poole of Honour: Book Two of The Poole Legacy,N/A,$4.99,,,,False,https://m.media-amazon.com/images/I/61Gv6IAFE3L._AC_UY218_.jpg,https://m.media-amazon.com/images/I/61Gv6IAFE3L._AC_UY218_.jpg,,2026-04-18T11:13:11.700351
10,1,Organic,,8.0,B0G72FXL3G,The Brock & Poole Mystery Series Complete Box Set: All 5 Books (A Brock & Poole Mystery),N/A,$0.00,,4.5,51.0,False,https://m.media-amazon.com/images/I/81ECRJ2WA0L._AC_UY218_.jpg,https://m.media-amazon.com/images/I/81ECRJ2WA0L._AC_UY218_.jpg,,2026-04-18T11:13:11.705019
11,1,Organic,,9.0,B0B72KT463,POOLE PARTY,N/A,,,,,False,https://m.media-amazon.com/images/I/A1dOY4JgIML._AC_UY218_.jpg,https://m.media-amazon.com/images/I/A1dOY4JgIML._AC_UY218_.jpg,,2026-04-18T11:13:11.707679
12,1,Organic,,10.0,B0BWBFK5K2,Poole Surname Funny Team Family Last Name Poole T-Shirt,N/A,$21.99,,,,False,https://m.media-amazon.com/images/I/61sKiv15zEL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/61sKiv15zEL._AC_UY218_.jpg,,2026-04-18T11:13:11.711780
13,1,Organic,,11.0,B0B6B9MX1C,It's A POOLE Thing You Wouldn't Understand Name Vintage T-Shirt,N/A,$18.95,,5.0,1.0,False,https://m.media-amazon.com/images/I/71IDXA9qiEL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/71IDXA9qiEL._AC_UY218_.jpg,,2026-04-18T11:13:11.715252
14,1,Organic,,12.0,B0BT3T4V4C,Funko Pop Collectible Toy Figure - Jordan Poole - NBA - Collectable Vinyl Figure - Gift Idea - Official Merchandise - Toys for Kids & Adults - Sports Fans,N/A,$14.99,,4.3,6.0,False,https://m.media-amazon.com/images/I/71Zula9XCCL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/71Zula9XCCL._AC_UY218_.jpg,,2026-04-18T11:13:11.719962
15,1,Organic,,13.0,B0F1Z7FHZ4,A Deadly Invitation (Electra Poole Mysteries Book 2),N/A,$0.00,,4.6,363.0,False,https://m.media-amazon.com/images/I/81O6HJkV6vL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/81O6HJkV6vL._AC_UY218_.jpg,,2026-04-18T11:13:11.724979
16,1,Organic,,14.0,031024420X,The Complete Book of Questions: 1001 Conversation Starters for Any Occasion,N/A,$13.40,,4.6,635.0,False,https://m.media-amazon.com/images/I/9123XybD7mL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/9123XybD7mL._AC_UY218_.jpg,,2026-04-18T11:13:11.731732
17,1,Organic,,15.0,B0F89DSZHM,Out of the Crash,N/A,$5.99,,4.7,71.0,False,https://m.media-amazon.com/images/I/81+VX76pnxL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/81+VX76pnxL._AC_UY218_.jpg,,2026-04-18T11:13:11.737659
18,1,Organic,,16.0,B0G3YS3W8X,500 LEVEL Jordan Poole New Orleans Pelicans Shattered Youth Shirt,N/A,$34.99,,,,False,https://m.media-amazon.com/images/I/51RJmXOipOL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/51RJmXOipOL._AC_UY218_.jpg,,2026-04-18T11:13:11.740778
19,1,Title,,,,Previous123...20Next,,,,,,False,,,,2026-04-18T11:13:11.741531
20,1,Title,,,,Need help?Visit the help sectionorcontact us,,,,,,False,,,,2026-04-18T11:13:11.741706
