data_index,page,ad_type,ad_rank,organic_rank,asin,title,url,price_current,price_list,rating_stars,rating_count,is_prime,image_small,image_large,brand_name,scraped_at
0,1,Title,,,,ResultsCheck each product page for other buying options. Price and other details may vary based on p,,,,,,False,,,,2026-04-21T02:10:24.611688
2,1,Organic,,1.0,B0DK43W8G7,"LEGO Santa’s Delivery Truck Building Toy for Kids - Construction Set for Play or Christmas Decor - Building Blocks for Girls & Boys, Ages 8+ - Holiday Craft Ideas for Families - 40746",N/A,$9.99,,4.9,1272.0,False,https://m.media-amazon.com/images/I/81bxxgCuOSL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/81bxxgCuOSL._AC_UY218_.jpg,,2026-04-21T02:10:24.622654
3,1,Organic,,2.0,B0DRT11VH3,"BARILLA Limited Edition Snowfall Pasta, 12 oz. Box",N/A,$6.28,,4.7,989.0,False,https://m.media-amazon.com/images/I/710zSPiOlAL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/710zSPiOlAL._AC_UY218_.jpg,,2026-04-21T02:10:24.629042
4,1,Title,,,,More results,,,,,,False,,,,2026-04-21T02:10:24.629679
5,1,Organic,,3.0,B0G73FPJXV,Christmas Tree Shaped Trinket Jewelry Box - Decorative Hinged Storage for Jewelry & Trinkets with Bear Pattern and as Penny Bank,N/A,$13.19,,,,False,https://m.media-amazon.com/images/I/61n7ipEJ-xL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/61n7ipEJ-xL._AC_UY218_.jpg,,2026-04-21T02:10:24.634257
6,1,Organic,,4.0,B072NHSHRZ,"Twinings Christmas Black Tea Individually Wrapped Bags, 20 Count (Pack of 1), Aromatic Cinnamon & Clove, Caffeinated, Enjoy Hot or Iced, 20 Teabags",N/A,$4.39,,4.6,193.0,False,https://m.media-amazon.com/images/I/817faLHH8BL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/817faLHH8BL._AC_UY218_.jpg,,2026-04-21T02:10:24.640448
7,1,Organic,,5.0,0375863591,The Night Before Christmas (Little Golden Book),N/A,$2.99,,4.8,4946.0,False,https://m.media-amazon.com/images/I/71xn5Thd2aL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/71xn5Thd2aL._AC_UY218_.jpg,,2026-04-21T02:10:24.647718
8,1,Organic,,6.0,B0C449R6PX,"Nutella Biscuits Cookies Filled with Nutella Hazelnut Spread, Sweet Snack Pack, 9.7 oz",N/A,$5.77,,4.6,10027.0,False,https://m.media-amazon.com/images/I/81KvuYncj4L._AC_UY218_.jpg,https://m.media-amazon.com/images/I/81KvuYncj4L._AC_UY218_.jpg,,2026-04-21T02:10:24.653038
9,1,Organic,,7.0,B0GSBBVNXN,FOCO Unisex NFL Team Logo Frontiersman Americana Gnome,N/A,$45.00,,,,False,https://m.media-amazon.com/images/I/71BEPvbfy2L._AC_UY218_.jpg,https://m.media-amazon.com/images/I/71BEPvbfy2L._AC_UY218_.jpg,,2026-04-21T02:10:24.656655
10,1,Organic,,8.0,B0DKJKQFDB,Cosy Family 7.5 ft Christmas Tree Storage Bag - Durable Heavy Duty Extra Large Artificial Xmas Holiday Tree Bag with Reinforced Handles and Dual Zippers Wide Opening - Red,N/A,$7.99,,4.6,4066.0,False,https://m.media-amazon.com/images/I/81R9RiKKq8L._AC_UY218_.jpg,https://m.media-amazon.com/images/I/81R9RiKKq8L._AC_UY218_.jpg,,2026-04-21T02:10:24.661552
