data_index,page,ad_type,ad_rank,organic_rank,asin,title,url,price_current,price_list,rating_stars,rating_count,is_prime,image_small,image_large,brand_name,scraped_at
0,1,Title,,,,ResultsCheck each product page for other buying options. Price and other details may vary based on p,,,,,,False,,,,2026-04-14T16:48:14.389966
2,1,Organic,,1.0,B08LBN2JPS,"Tens Towels Pack of 4 Extra Large Bath Towels 30 x 60 Inches, 100% Cotton, Larger & Lighter Weight, Quicker to Dry, Super Soft and Absorbent, Perfect for Bathroom, Dark Grey",N/A,CNY 245.78,,4.3,22932.0,False,https://m.media-amazon.com/images/I/918gCoGCVYL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/918gCoGCVYL._AC_SL1500_.jpg,,2026-04-14T16:48:14.403618
3,1,Organic,,2.0,B0FGQD1N6K,"Grey Bath Towels 30x60 – Pack of 4 | Soft, Light Weight & Quick-Dry | Highly Absorbent 100% Combed Yarn Cotton Towels for Bathroom, Spa, Home & Hotel Use (Grey Bath Towels, 30x60- Pack of 4)",N/A,CNY 238.95,,4.4,36.0,False,https://m.media-amazon.com/images/I/71RjjqWPRSL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/71RjjqWPRSL._AC_SL1500_.jpg,,2026-04-14T16:48:14.413760
4,1,Organic,,3.0,B0GQT1M94C,"Jacquotha Checkered Beach Towel Oversized 35"" x 70"" (Sand) - Extra Large Quick Dry Cotton Pool Towel for Men Women Adults, Neutral Bathroom Decor, 1 Pack",N/A,CNY 191.15,,5.0,2.0,False,https://m.media-amazon.com/images/I/71HzXbc8JcL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/71HzXbc8JcL._AC_SL1500_.jpg,,2026-04-14T16:48:14.417790
6,1,Title,,,,"Debug info copied.SponsoredTens Towels Pack of 4 Extra Large Bath Towels 30 x 60 Inches, 100% Cotton",,,,,,False,,,,2026-04-14T16:48:14.418791
7,1,Title,,,,More results,,,,,,False,,,,2026-04-14T16:48:14.418791
8,1,Organic,,4.0,B0B8CZM73P,"Towel and Linen Mart 100% Cotton 6 Pack Bath Towel Set, Quick Dry, Super Absorbent, Light Weight, Soft, (27 x 54 Pack of 6) Beige, White, Grey, Sky Blue, SAGE Green, Navy",N/A,CNY 167.25,,4.1,14810.0,False,https://m.media-amazon.com/images/I/91a5pVB983L._AC_UL320_.jpg,https://m.media-amazon.com/images/I/91a5pVB983L._AC_SL1500_.jpg,,2026-04-14T16:48:14.425629
9,1,Organic,,5.0,B09FZT5BYV,"LANE LINEN 18-Pack Premium Towels for Bathroom – 100% Cotton Towel Set, Zero Twist, 6 Bath, 6 Hand & 6 Washcloths,Gentle on Body, Highly Absorbent, Remains Soft After Wash, Hotel & Spa Quality – Grey",N/A,CNY 443.83,,4.2,11340.0,False,https://m.media-amazon.com/images/I/91ZvFOmrZPL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/91ZvFOmrZPL._AC_SL1500_.jpg,,2026-04-14T16:48:14.437664
10,1,Organic,,6.0,B0963LSWW1,"Tens Towels Pack of 4 Extra Large Bath Towels 30 x 60 Inches, 100% Cotton, Larger & Lighter Weight, Quicker to Dry, Super Soft and Absorbent, Perfect for Bathroom, White",N/A,CNY 252.61,,4.3,22932.0,False,https://m.media-amazon.com/images/I/71f63LJo34L._AC_UL320_.jpg,https://m.media-amazon.com/images/I/71f63LJo34L._AC_SL1500_.jpg,,2026-04-14T16:48:14.447205
11,1,Organic,,7.0,B0BB29GC7W,"GLAMBURG 100% Cotton 2 Pack Oversized Bath Towel Set 28x55 Inches, Ultra Soft Highly Absorbant Compact Quickdry & Lightweight Large Bath Towels, Ideal for Gym Travel Camp Pool - Black",N/A,CNY 94.11,,4.1,9116.0,False,https://m.media-amazon.com/images/I/81JqWneZqpL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/81JqWneZqpL._AC_SL1500_.jpg,,2026-04-14T16:48:14.460797
