data_index,page,ad_type,ad_rank,organic_rank,asin,title,url,price_current,price_list,rating_stars,rating_count,is_prime,image_small,image_large,brand_name,scraped_at
0,1,Title,,,,ResultsCheck each product page for other buying options. Price and other details may vary based on p,,,,,,False,,,,2026-04-14T12:06:36.110517
2,1,Organic,,1.0,B08LBN2JPS,"Tens Towels Pack of 4 Extra Large Bath Towels 30 x 60 Inches, 100% Cotton, Larger & Lighter Weight, Quicker to Dry, Super Soft and Absorbent, Perfect for Bathroom, Dark Grey",N/A,CNY 245.78,,4.3,22930.0,False,https://m.media-amazon.com/images/I/918gCoGCVYL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/918gCoGCVYL._AC_SL1500_.jpg,,2026-04-14T12:06:36.124156
3,1,Organic,,2.0,B0FGQD1N6K,"Grey Bath Towels 30x60 – Pack of 4 | Soft, Light Weight & Quick-Dry | Highly Absorbent 100% Combed Yarn Cotton Towels for Bathroom, Spa, Home & Hotel Use (Grey Bath Towels, 30x60- Pack of 4)",N/A,CNY 238.95,,4.4,36.0,False,https://m.media-amazon.com/images/I/71RjjqWPRSL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/71RjjqWPRSL._AC_SL1500_.jpg,,2026-04-14T12:06:36.130631
4,1,Organic,,3.0,B0B8CZM73P,"Towel and Linen Mart 100% Cotton 6 Pack Bath Towel Set, Quick Dry, Super Absorbent, Light Weight, Soft, (27 x 54 Pack of 6) Beige, White, Grey, Sky Blue, SAGE Green, Navy",N/A,CNY 167.25,,4.1,14810.0,False,https://m.media-amazon.com/images/I/91a5pVB983L._AC_UL320_.jpg,https://m.media-amazon.com/images/I/91a5pVB983L._AC_SL1500_.jpg,,2026-04-14T12:06:36.137162
6,1,Title,,,,Debug info copied.SponsoredChakir Turkish Linens | Hotel & Spa Quality 100% Cotton Premium Turkish T,,,,,,False,,,,2026-04-14T12:06:36.138162
7,1,Title,,,,More results,,,,,,False,,,,2026-04-14T12:06:36.139163
8,1,Organic,,4.0,B09FZT5BYV,"LANE LINEN 18-Pack Premium Towels for Bathroom – 100% Cotton Towel Set, Zero Twist, 6 Bath, 6 Hand & 6 Washcloths,Gentle on Body, Highly Absorbent, Remains Soft After Wash, Hotel & Spa Quality – Grey",N/A,CNY 443.83,,4.2,11340.0,False,https://m.media-amazon.com/images/I/91ZvFOmrZPL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/91ZvFOmrZPL._AC_SL1500_.jpg,,2026-04-14T12:06:36.149185
9,1,Organic,,5.0,B0963LSWW1,"Tens Towels Pack of 4 Extra Large Bath Towels 30 x 60 Inches, 100% Cotton, Larger & Lighter Weight, Quicker to Dry, Super Soft and Absorbent, Perfect for Bathroom, White",N/A,CNY 252.61,,4.3,22930.0,False,https://m.media-amazon.com/images/I/71f63LJo34L._AC_UL320_.jpg,https://m.media-amazon.com/images/I/71f63LJo34L._AC_SL1500_.jpg,,2026-04-14T12:06:36.162623
10,1,Organic,,6.0,B0BB29GC7W,"GLAMBURG 100% Cotton 2 Pack Oversized Bath Towel Set 28x55 Inches, Ultra Soft Highly Absorbant Compact Quickdry & Lightweight Large Bath Towels, Ideal for Gym Travel Camp Pool - Black",N/A,CNY 94.11,,4.1,9116.0,False,https://m.media-amazon.com/images/I/81JqWneZqpL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/81JqWneZqpL._AC_SL1500_.jpg,,2026-04-14T12:06:36.175438
11,1,Organic,,7.0,B07FBZVWB4,"KAHAF COLLECTION 6 Pack Bath Towels Set (27 x 54 Inches) 100% Ring Spun Cotton, Lightweight, Quick Dry, Highly Absorbent Towels Multicolor, (27x54) Inches",N/A,CNY 170.39,,3.6,9018.0,False,https://m.media-amazon.com/images/I/81y0Jtp3DJL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/81y0Jtp3DJL._AC_SL1500_.jpg,,2026-04-14T12:06:36.182508
12,1,Organic,,8.0,B07PBXXNCY,"Clean Skin Club Clean Towels XL®, 100% USDA Biobased Face Towel, Disposable Face Towelette, Eczema Association Accepted, Makeup Remover Dry Wipes, Ultra Soft, 1 Pack, 50 Ct",N/A,CNY 122.58,,4.8,42918.0,False,https://m.media-amazon.com/images/I/61Cn1ooILhL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/61Cn1ooILhL._AC_SL1500_.jpg,,2026-04-14T12:06:36.190571
13,1,Title,,,,Super Soft Absorbent TowelsSponsored|Top 10 best-selling brand in bathroom towels|Shop Tens TowelsSh,,,,,,False,,,,2026-04-14T12:06:36.191574
14,1,Title,,,,More results,,,,,,False,,,,2026-04-14T12:06:36.192573
15,1,Organic,,9.0,B09BWFX1L6,"Amazon Basics 2-Ply Flex-Sheets Paper Towels, 12 Basics Rolls = 40 Regular Rolls, Everyday Value with 150 Sheets per Roll, Packaging May Vary",N/A,CNY 156.12,,4.1,69023.0,False,https://m.media-amazon.com/images/I/71v-pTar1AL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/71v-pTar1AL._AC_SL1500_.jpg,,2026-04-14T12:06:36.198219
