data_index,page,ad_type,ad_rank,organic_rank,asin,title,url,price_current,price_list,rating_stars,rating_count,is_prime,image_small,image_large,brand_name,scraped_at
0,1,Title,,,,ResultsCheck each product page for other buying options. Price and other details may vary based on p,,,,,,False,,,,2026-04-14T16:47:23.694782
2,1,Organic,,1.0,B08LBN2JPS,"Tens Towels Pack of 4 Extra Large Bath Towels 30 x 60 Inches, 100% Cotton, Larger & Lighter Weight, Quicker to Dry, Super Soft and Absorbent, Perfect for Bathroom, Dark Grey",N/A,CNY 245.78,,4.3,22932.0,False,https://m.media-amazon.com/images/I/918gCoGCVYL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/918gCoGCVYL._AC_SL1500_.jpg,,2026-04-14T16:47:23.706416
3,1,Organic,,2.0,B0FGQD1N6K,"Grey Bath Towels 30x60 – Pack of 4 | Soft, Light Weight & Quick-Dry | Highly Absorbent 100% Combed Yarn Cotton Towels for Bathroom, Spa, Home & Hotel Use (Grey Bath Towels, 30x60- Pack of 4)",N/A,CNY 238.95,,4.4,36.0,False,https://m.media-amazon.com/images/I/71RjjqWPRSL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/71RjjqWPRSL._AC_SL1500_.jpg,,2026-04-14T16:47:23.715038
4,1,Organic,,3.0,B0B8CZM73P,"Towel and Linen Mart 100% Cotton 6 Pack Bath Towel Set, Quick Dry, Super Absorbent, Light Weight, Soft, (27 x 54 Pack of 6) Beige, White, Grey, Sky Blue, SAGE Green, Navy",N/A,CNY 167.25,,4.1,14810.0,False,https://m.media-amazon.com/images/I/91a5pVB983L._AC_UL320_.jpg,https://m.media-amazon.com/images/I/91a5pVB983L._AC_SL1500_.jpg,,2026-04-14T16:47:23.723090
6,1,Title,,,,From frequently shopped brandsSponsored| Based on number of views and purchases+23 other colors/patt,,,,,,False,,,,2026-04-14T16:47:23.729618
7,1,Title,,,,More results,,,,,,False,,,,2026-04-14T16:47:23.730623
8,1,Organic,,4.0,B09FZT5BYV,"LANE LINEN 18-Pack Premium Towels for Bathroom – 100% Cotton Towel Set, Zero Twist, 6 Bath, 6 Hand & 6 Washcloths,Gentle on Body, Highly Absorbent, Remains Soft After Wash, Hotel & Spa Quality – Grey",N/A,CNY 443.83,,4.2,11340.0,False,https://m.media-amazon.com/images/I/91ZvFOmrZPL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/91ZvFOmrZPL._AC_SL1500_.jpg,,2026-04-14T16:47:23.740922
9,1,Organic,,5.0,B0963LSWW1,"Tens Towels Pack of 4 Extra Large Bath Towels 30 x 60 Inches, 100% Cotton, Larger & Lighter Weight, Quicker to Dry, Super Soft and Absorbent, Perfect for Bathroom, White",N/A,CNY 252.61,,4.3,22932.0,False,https://m.media-amazon.com/images/I/71f63LJo34L._AC_UL320_.jpg,https://m.media-amazon.com/images/I/71f63LJo34L._AC_SL1500_.jpg,,2026-04-14T16:47:23.750275
10,1,Organic,,6.0,B0BB29GC7W,"GLAMBURG 100% Cotton 2 Pack Oversized Bath Towel Set 28x55 Inches, Ultra Soft Highly Absorbant Compact Quickdry & Lightweight Large Bath Towels, Ideal for Gym Travel Camp Pool - Black",N/A,CNY 94.11,,4.1,9116.0,False,https://m.media-amazon.com/images/I/81JqWneZqpL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/81JqWneZqpL._AC_SL1500_.jpg,,2026-04-14T16:47:23.758946
11,1,Organic,,7.0,B0GHRDP6DC,"PinkSheep Hooded Bath Towel for Girls Age 3-10,100% Cotton Butterfly Toddler Towel with Snap Buttons,Super Soft and Absorbent Kids Beach & Swim Towel 30x50 Inches",N/A,CNY 129.69,,4.8,18.0,False,https://m.media-amazon.com/images/I/71y2bTo9asL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/71y2bTo9asL._AC_SL1500_.jpg,,2026-04-14T16:47:23.763484
12,1,Organic,,8.0,B07FBZVWB4,"KAHAF COLLECTION 6 Pack Bath Towels Set (27 x 54 Inches) 100% Ring Spun Cotton, Lightweight, Quick Dry, Highly Absorbent Towels Multicolor, (27x54) Inches",N/A,CNY 170.39,,3.6,9018.0,False,https://m.media-amazon.com/images/I/81y0Jtp3DJL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/81y0Jtp3DJL._AC_SL1500_.jpg,,2026-04-14T16:47:23.770583
14,1,Title,,,,Debug info copied.SponsoredChakir Turkish Linens | Hotel & Spa Quality 100% Cotton Premium Turkish T,,,,,,False,,,,2026-04-14T16:47:23.771086
15,1,Title,,,,Super Soft Absorbent TowelsSponsored|Top 10 best-selling brand in bathroom towels|Shop Tens TowelsSh,,,,,,False,,,,2026-04-14T16:47:23.773090
16,1,Title,,,,More results,,,,,,False,,,,2026-04-14T16:47:23.773090
17,1,Organic,,9.0,B07PBXXNCY,"Clean Skin Club Clean Towels XL®, 100% USDA Biobased Face Towel, Disposable Face Towelette, Eczema Association Accepted, Makeup Remover Dry Wipes, Ultra Soft, 1 Pack, 50 Ct",N/A,CNY 122.58,,4.8,42916.0,False,https://m.media-amazon.com/images/I/61Cn1ooILhL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/61Cn1ooILhL._AC_SL1500_.jpg,,2026-04-14T16:47:23.775724
18,1,Organic,,10.0,B08JQ672VN,"American Soft Linen Luxury 4 Piece Bath Towel Set, 600 GSM 100% Cotton Turkish Bath Towels for Bathroom, 27x54 in Extra Large Bathroom Shower Towels, White",N/A,CNY 273.10,,4.4,77880.0,False,https://m.media-amazon.com/images/I/81h678YS9iL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/81h678YS9iL._AC_SL1500_.jpg,,2026-04-14T16:47:23.786668
19,1,Organic,,11.0,B09BWFX1L6,"Amazon Basics 2-Ply Flex-Sheets Paper Towels, 12 Basics Rolls = 40 Regular Rolls, Everyday Value with 150 Sheets per Roll, Packaging May Vary",N/A,CNY 156.12,,4.1,69025.0,False,https://m.media-amazon.com/images/I/71v-pTar1AL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/71v-pTar1AL._AC_SL1500_.jpg,,2026-04-14T16:47:23.793285
20,1,Organic,,12.0,B0BL6JGQM4,"POLYTE 430 GSM Microfiber Oversize Quick Dry Lint Free Bath Towel, 60 x 30 in, 4 Pack (Waffle Weave)",N/A,CNY 286.08,,4.4,4033.0,False,https://m.media-amazon.com/images/I/91IX-0seZ-L._AC_UL320_.jpg,https://m.media-amazon.com/images/I/91IX-0seZ-L._AC_SL1500_.jpg,,2026-04-14T16:47:23.799867
21,1,Organic,,13.0,B081FJHMYF,"KAHAF Collection 6-Pack Bath Towels - Lightweight - Extra Absorbent - 100% Cotton - Shower towels (Multi, 27 inchesx54 inches)",N/A,CNY 184.32,,4.0,23640.0,False,https://m.media-amazon.com/images/I/81UwogJF3yL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/81UwogJF3yL._AC_SL1500_.jpg,,2026-04-14T16:47:23.806405
22,1,Organic,,14.0,B093CJRVX8,"Modern Threads Floral Trail 6-Piece 100% Cotton Towel Set – Reversible Yarn Dyed Jacquard - Includes 2 Bath Towels, 2 Hand Towels, 2 Washcloths – Absorbent, Quick Dry, Soft & Durable – Navy",N/A,,,4.4,26866.0,False,https://m.media-amazon.com/images/I/91WqO64F3KL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/91WqO64F3KL._AC_SL1500_.jpg,,2026-04-14T16:47:23.818107
23,1,Title,,,,More results,,,,,,False,,,,2026-04-14T16:47:23.818611
24,1,Organic,,15.0,B0DWSZ4SVY,"Utopia Towels 6 Pack Bath Towel Set (27 x 54 Inches), 500 GSM 100% Ring Spun Cotton Medium Lightweight and Highly Absorbent Quick Drying, Premium Towels for Hotel, Spa and Bathroom (White)",N/A,,,4.3,28564.0,False,https://m.media-amazon.com/images/I/81y+Ipv+sHL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/81y+Ipv+sHL._AC_SL1500_.jpg,,2026-04-14T16:47:23.835013
25,1,Organic,,16.0,B008C8J5QC,"Utopia Towels, Salon Towel, Pack of 24, Not Bleach Proof, 16 by 27 Inches, Highly Absorbent Cotton Towels for Hand, Gym, Beauty, Spa, and Home Hair Care, Black",N/A,CNY 273.10,,4.5,13260.0,False,https://m.media-amazon.com/images/I/91-JpSMKXDL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/91-JpSMKXDL._AC_SL1500_.jpg,,2026-04-14T16:47:23.845071
26,1,Organic,,17.0,B01056KA58,"White Classic Luxury Bath Towels Set of 4 Large - 700 GSM Turkish Cotton Ultra Soft Bath Towels 27x54 | Highly Absorbent and Quick Dry | Hotel Towels for Bathroom Luxury, Plush Shower Towels, White",N/A,CNY 307.25,,4.4,12840.0,False,https://m.media-amazon.com/images/I/81i11OTEtKL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/81i11OTEtKL._AC_SL1500_.jpg,,2026-04-14T16:47:23.856487
27,1,Organic,,18.0,B09ZY2D42V,"Infinitee Xclusives Luxury 100% Ring-Spun Cotton White Bath Towels Set of 4 (27x54 inches) – Soft, Absorbent & Quick-Drying Towels for Bathroom, Gym, Spa & Hotel Use (Brilliant White, Bath Towels)",N/A,CNY 252.61,,4.3,2330.0,False,https://m.media-amazon.com/images/I/81MXIB0LoRL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/81MXIB0LoRL._AC_SL1500_.jpg,,2026-04-14T16:47:23.870608
28,1,Organic,,19.0,B0FHVWM2B1,"HOMEXCEL Grey Bath Towels 2 Pack, Microfiber Bathroom Towel, Super Soft Highly Absorbent Bath Towel Set, Quick Drying Towels for Sport, Yoga, SPA, Fitness",N/A,CNY 81.88,,4.2,1980.0,False,https://m.media-amazon.com/images/I/81hygPimWaL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/81hygPimWaL._AC_SL1500_.jpg,,2026-04-14T16:47:23.876661
29,1,Organic,,20.0,B085MCLJ4W,"LANE LINEN 100% Cotton Bathroom Towel Set of 24 - Durable, Soft & Absorbent - 4 Bath, 4 Fingertip, 6 Hand, 8 Washcloths, 2 Bath Sheets, Hotel & Spa-Quality Design - White Towels",N/A,CNY 430.17,,4.3,11989.0,False,https://m.media-amazon.com/images/I/914IYYJfjcL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/914IYYJfjcL._AC_SL1500_.jpg,,2026-04-14T16:47:23.886474
30,1,Organic,,21.0,B07B6GC2R5,"Amazon Basics 2-Piece Quick-Dry Oversize Bath Towel, 100% Cotton, 54"" x 30"", White",N/A,CNY 126.34,,4.1,9790.0,False,https://m.media-amazon.com/images/I/61kQk2OvjvL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/61kQk2OvjvL._AC_SL1500_.jpg,,2026-04-14T16:47:23.896543
31,1,Organic,,22.0,B09ZTS9ZC9,"Orighty Bath Towels Pack of 2(27'' x 54'') - Soft Feel, Highly Absorbent, Quick Drying Microfiber for Body, Sport, Yoga, SPA, Fitness - Grey",N/A,CNY 92.13,,4.3,6530.0,False,https://m.media-amazon.com/images/I/71D-QQImzWL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/71D-QQImzWL._AC_SL1500_.jpg,,2026-04-14T16:47:23.903587
