data_index,page,ad_type,ad_rank,organic_rank,asin,title,url,price_current,price_list,rating_stars,rating_count,is_prime,image_small,image_large,brand_name,scraped_at
0,1,Title,,,,ResultsCheck each product page for other buying options. Price and other details may vary based on p,,,,,,False,,,,2026-04-14T16:22:24.728743
2,1,SP,1.0,,B00Q7JESL0,"Amazon Basics 6-Piece Fade-Resistant 100% Cotton Towel Set for Bathroom, Soft and Absorbent, 2 Bath Towels, 2 Hand Towels, 2 Washcloths, Gray",N/A,CNY 129.69,,4.4,26407.0,False,https://m.media-amazon.com/images/I/71MvNzm6GiL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/71MvNzm6GiL._AC_SL1500_.jpg,,2026-04-14T16:22:24.737329
3,1,SP,2.0,,B0F6LP7YGV,"Bath Towels Set of 4 Extra Large 35 x 70 Inches,Luxury Thick High Absorbent and Quick Dry Bath Sheet,Ultra Soft Microfiber,Bathroom,Beach,Yoga,Sport,SPA,Fitness (Grey)",N/A,CNY 273.10,,4.2,154.0,False,https://m.media-amazon.com/images/I/915CWmoN8wL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/915CWmoN8wL._AC_SL1500_.jpg,,2026-04-14T16:22:24.740446
4,1,SP,3.0,,B08LBN2JPS,"Tens Towels Pack of 4 Extra Large Bath Towels 30 x 60 Inches, 100% Cotton, Larger & Lighter Weight, Quicker to Dry, Super Soft and Absorbent, Perfect for Bathroom, Dark Grey",N/A,CNY 245.78,,4.3,22931.0,False,https://m.media-amazon.com/images/I/918gCoGCVYL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/918gCoGCVYL._AC_SL1500_.jpg,,2026-04-14T16:22:24.747440
5,1,SP,4.0,,B07G9LQFJ8,"Luxury White Bath Towel Set of 8 Pieces - 100% Turkish Cotton 700 GSM Highly Absorbent Towels for Bathroom, 2 Bath Towels, 2 Hand Towels, 4 Washcloths",N/A,CNY 273.10,,4.5,14257.0,False,https://m.media-amazon.com/images/I/91y2TKtZXCL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/91y2TKtZXCL._AC_SL1500_.jpg,,2026-04-14T16:22:24.754015
6,1,Organic,,1.0,B08LBN2JPS,"Tens Towels Pack of 4 Extra Large Bath Towels 30 x 60 Inches, 100% Cotton, Larger & Lighter Weight, Quicker to Dry, Super Soft and Absorbent, Perfect for Bathroom, Dark Grey",N/A,CNY 245.78,,4.3,22931.0,False,https://m.media-amazon.com/images/I/918gCoGCVYL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/918gCoGCVYL._AC_SL1500_.jpg,,2026-04-14T16:22:24.763048
7,1,Organic,,2.0,B0FGQD1N6K,"Grey Bath Towels 30x60 – Pack of 4 | Soft, Light Weight & Quick-Dry | Highly Absorbent 100% Combed Yarn Cotton Towels for Bathroom, Spa, Home & Hotel Use (Grey Bath Towels, 30x60- Pack of 4)",N/A,CNY 238.95,,4.4,36.0,False,https://m.media-amazon.com/images/I/71RjjqWPRSL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/71RjjqWPRSL._AC_SL1500_.jpg,,2026-04-14T16:22:24.769993
8,1,Organic,,3.0,B0GFZBM5ZK,"BIOWEAVES 100% Organic Cotton 6-Piece Luxury Bathroom Ribbed Towel Set GOTS Certified 700 GSM, 2 Bath Towel, 2 Hand Towel & 2 Wash Cloths - White",N/A,CNY 409.69,,4.7,20.0,False,https://m.media-amazon.com/images/I/71Fu-Wk1TSL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/71Fu-Wk1TSL._AC_SL1500_.jpg,,2026-04-14T16:22:24.785506
10,1,Title,,,,Trending nowSponsored+15 other colors/patternsChakir Turkish Linens | Hotel & Spa Quality 100% Cotto,,,,,,False,,,,2026-04-14T16:22:24.791542
11,1,Title,,,,More results,,,,,,False,,,,2026-04-14T16:22:24.791542
12,1,Organic,,4.0,B0B8CZM73P,"Towel and Linen Mart 100% Cotton 6 Pack Bath Towel Set, Quick Dry, Super Absorbent, Light Weight, Soft, (27 x 54 Pack of 6) Beige, White, Grey, Sky Blue, SAGE Green, Navy",N/A,CNY 167.25,,4.1,14810.0,False,https://m.media-amazon.com/images/I/91a5pVB983L._AC_UL320_.jpg,https://m.media-amazon.com/images/I/91a5pVB983L._AC_SL1500_.jpg,,2026-04-14T16:22:24.796746
13,1,Organic,,5.0,B09FZT5BYV,"LANE LINEN 18-Pack Premium Towels for Bathroom – 100% Cotton Towel Set, Zero Twist, 6 Bath, 6 Hand & 6 Washcloths,Gentle on Body, Highly Absorbent, Remains Soft After Wash, Hotel & Spa Quality – Grey",N/A,CNY 443.83,,4.2,11340.0,False,https://m.media-amazon.com/images/I/91ZvFOmrZPL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/91ZvFOmrZPL._AC_SL1500_.jpg,,2026-04-14T16:22:24.805867
14,1,Organic,,6.0,B0963LSWW1,"Tens Towels Pack of 4 Extra Large Bath Towels 30 x 60 Inches, 100% Cotton, Larger & Lighter Weight, Quicker to Dry, Super Soft and Absorbent, Perfect for Bathroom, White",N/A,CNY 252.61,,4.3,22931.0,False,https://m.media-amazon.com/images/I/71f63LJo34L._AC_UL320_.jpg,https://m.media-amazon.com/images/I/71f63LJo34L._AC_SL1500_.jpg,,2026-04-14T16:22:24.816270
15,1,SP,5.0,,B07CFRTNMC,"Amazon Basics Soft and Thick Cotton Hand Towels for Gym, 16 x 26 in, Gray, 12-Pack",N/A,CNY 136.52,,4.7,18928.0,False,https://m.media-amazon.com/images/I/81+8d9PbTKL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/81+8d9PbTKL._AC_SL1500_.jpg,,2026-04-14T16:22:24.822603
16,1,SP,6.0,,B08T5VTSYS,"NOVA Luxury Linen - Hotel Quality Turkish Towel Set for Bathroom (6 Pcs Towel Set, Sky Blue)",N/A,CNY 273.10,,4.4,2401.0,False,https://m.media-amazon.com/images/I/918EfW-8boL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/918EfW-8boL._AC_SL1500_.jpg,,2026-04-14T16:22:24.827797
17,1,SP,7.0,,B0FPR7QYK8,"Large Bath Towel Set 4 Pack, 30×60 Inches, 100% Cotton Bathroom Towels, Soft, Absorbent & Comfortable for Home, Spa, Gym (White)",N/A,CNY 252.61,,4.2,118.0,False,https://m.media-amazon.com/images/I/71SifXa-dsL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/71SifXa-dsL._AC_SL1500_.jpg,,2026-04-14T16:22:24.832829
18,1,SP,8.0,,B0D3345QDN,"Checkered Hand Towel Set, 4 Pack - 16x33 Inch, Zero-Twist for Extra Softness, Hollow Yarn for Lightweight, Quick Dry & Super Absorbent - Checkered Yellow",N/A,CNY 477.98,,4.5,2.0,False,https://m.media-amazon.com/images/I/71KH3sMgVIL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/71KH3sMgVIL._AC_SL1500_.jpg,,2026-04-14T16:22:24.836844
19,1,Organic,,7.0,B0BB29GC7W,"GLAMBURG 100% Cotton 2 Pack Oversized Bath Towel Set 28x55 Inches, Ultra Soft Highly Absorbant Compact Quickdry & Lightweight Large Bath Towels, Ideal for Gym Travel Camp Pool - Black",N/A,CNY 94.11,,4.1,9116.0,False,https://m.media-amazon.com/images/I/81JqWneZqpL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/81JqWneZqpL._AC_SL1500_.jpg,,2026-04-14T16:22:24.846903
21,1,Title,,,,"Debug info copied.SponsoredTens Towels Pack of 4 Extra Large Bath Towels 30 x 60 Inches, 100% Cotton",,,,,,False,,,,2026-04-14T16:22:24.847526
22,1,Title,,,,Super Soft Absorbent TowelsSponsored|Top 10 best-selling brand in bathroom towels|Shop Tens TowelsSh,,,,,,False,,,,2026-04-14T16:22:24.849030
23,1,Title,,,,More results,,,,,,False,,,,2026-04-14T16:22:24.849030
24,1,Organic,,8.0,B07FBZVWB4,"KAHAF COLLECTION 6 Pack Bath Towels Set (27 x 54 Inches) 100% Ring Spun Cotton, Lightweight, Quick Dry, Highly Absorbent Towels Multicolor, (27x54) Inches",N/A,CNY 170.39,,3.6,9018.0,False,https://m.media-amazon.com/images/I/81y0Jtp3DJL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/81y0Jtp3DJL._AC_SL1500_.jpg,,2026-04-14T16:22:24.855124
25,1,Organic,,9.0,B07PBXXNCY,"Clean Skin Club Clean Towels XL®, 100% USDA Biobased Face Towel, Disposable Face Towelette, Eczema Association Accepted, Makeup Remover Dry Wipes, Ultra Soft, 1 Pack, 50 Ct",N/A,CNY 122.58,,4.8,42916.0,False,https://m.media-amazon.com/images/I/61Cn1ooILhL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/61Cn1ooILhL._AC_SL1500_.jpg,,2026-04-14T16:22:24.859656
26,1,Organic,,10.0,B08JQ672VN,"American Soft Linen Luxury 4 Piece Bath Towel Set, 600 GSM 100% Cotton Turkish Bath Towels for Bathroom, 27x54 in Extra Large Bathroom Shower Towels, White",N/A,CNY 273.10,,4.4,77880.0,False,https://m.media-amazon.com/images/I/81h678YS9iL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/81h678YS9iL._AC_SL1500_.jpg,,2026-04-14T16:22:24.868624
27,1,SP,9.0,,B0CRH738NR,"MyOwn Ultra Soft 6 Pack Cotton Towel Set, Contains 2 Bath Towels 28x55 inch, 2 Hand Towels 16x24 inch & 2 Wash Coths 12x12 inch, Ideal Everyday use, Compact & Lightweight - Black",N/A,CNY 136.52,,4.2,1997.0,False,https://m.media-amazon.com/images/I/81fxp+B-yiL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/81fxp+B-yiL._AC_SL1500_.jpg,,2026-04-14T16:22:24.874630
28,1,SP,10.0,,B0DJ5KRZQ8,"MyOwn Ultra Soft 4 Pack Oversized Bath Towel Set 27x54 inches, 100% Cotton Bath Towels, Highly Absorbant Compact Quickdry & Lightweight Towel, Ideal for Gym Travel Camp Pool - Turquoise Blue",N/A,CNY 170.66,,4.3,2261.0,False,https://m.media-amazon.com/images/I/91sJgzVhvRL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/91sJgzVhvRL._AC_SL1500_.jpg,,2026-04-14T16:22:24.878649
29,1,SP,11.0,,B074DBV6RP,"MAURA Ivory Extra Large Turkish Cotton Luxury Bath Towels Set of 4. Ultra-Soft, Thick & Plush Towels for Bathroom - Cream",N/A,CNY 389.20,,4.4,4134.0,False,https://m.media-amazon.com/images/I/71LMCVOcjhL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/71LMCVOcjhL._AC_SL1500_.jpg,,2026-04-14T16:22:24.886165
30,1,SP,12.0,,B0C3MMZ5R3,"Cotton Paradise 6 Piece Towel Set, 100% Cotton Soft Absorbent Turkish Towels for Bathroom, 2 Bath Towels 2 Hand Towels 2 Washcloths, Lilac Towel Set",N/A,CNY 232.13,,4.4,18879.0,False,https://m.media-amazon.com/images/I/91DmE-ShZUL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/91DmE-ShZUL._AC_SL1500_.jpg,,2026-04-14T16:22:24.891728
31,1,Organic,,11.0,B09BWFX1L6,"Amazon Basics 2-Ply Flex-Sheets Paper Towels, 12 Basics Rolls = 40 Regular Rolls, Everyday Value with 150 Sheets per Roll, Packaging May Vary",N/A,CNY 156.12,,4.1,69025.0,False,https://m.media-amazon.com/images/I/71v-pTar1AL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/71v-pTar1AL._AC_SL1500_.jpg,,2026-04-14T16:22:24.898733
32,1,Organic,,12.0,B09FH314SM,"LANE LINEN 100% Cotton Turkish Towel Set for Bathroom - 16 Piece - Super Soft, Quick Dry & Highly Absorbent - 4 Bath, 8 Wash cloths, 4 Hand Towels - Hotel Quality, Durable & OEKO-TEX Certified - Grey",N/A,CNY 307.59,,4.1,5489.0,False,https://m.media-amazon.com/images/I/A1yu1vQrqpL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/A1yu1vQrqpL._AC_SL1500_.jpg,,2026-04-14T16:22:24.907736
33,1,Title,,,,More results,,,,,,False,,,,2026-04-14T16:22:24.907736
34,1,Organic,,13.0,B0BL6JGQM4,"POLYTE 430 GSM Microfiber Oversize Quick Dry Lint Free Bath Towel, 60 x 30 in, 4 Pack (Waffle Weave)",N/A,CNY 286.08,,4.4,4033.0,False,https://m.media-amazon.com/images/I/91IX-0seZ-L._AC_UL320_.jpg,https://m.media-amazon.com/images/I/91IX-0seZ-L._AC_SL1500_.jpg,,2026-04-14T16:22:24.914148
