data_index,page,ad_type,ad_rank,organic_rank,asin,title,url,price_current,price_list,rating_stars,rating_count,is_prime,image_small,image_large,brand_name,scraped_at
0,1,Title,,,,ResultsCheck each product page for other buying options. Price and other details may vary based on p,,,,,,False,,,,2026-04-14T16:27:46.012135
2,1,SP,1.0,,B00Q7JESL0,"Amazon Basics 6-Piece Fade-Resistant 100% Cotton Towel Set for Bathroom, Soft and Absorbent, 2 Bath Towels, 2 Hand Towels, 2 Washcloths, Gray",N/A,CNY 129.69,,4.4,26407.0,False,https://m.media-amazon.com/images/I/71MvNzm6GiL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/71MvNzm6GiL._AC_SL1500_.jpg,,2026-04-14T16:27:46.018955
3,1,SP,2.0,,B0F6LP7YGV,"Bath Towels Set of 4 Extra Large 35 x 70 Inches,Luxury Thick High Absorbent and Quick Dry Bath Sheet,Ultra Soft Microfiber,Bathroom,Beach,Yoga,Sport,SPA,Fitness (Grey)",N/A,CNY 273.10,,4.2,154.0,False,https://m.media-amazon.com/images/I/915CWmoN8wL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/915CWmoN8wL._AC_SL1500_.jpg,,2026-04-14T16:27:46.023544
4,1,SP,3.0,,B08LBN2JPS,"Tens Towels Pack of 4 Extra Large Bath Towels 30 x 60 Inches, 100% Cotton, Larger & Lighter Weight, Quicker to Dry, Super Soft and Absorbent, Perfect for Bathroom, Dark Grey",N/A,CNY 245.78,,4.3,22931.0,False,https://m.media-amazon.com/images/I/918gCoGCVYL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/918gCoGCVYL._AC_SL1500_.jpg,,2026-04-14T16:27:46.029151
5,1,SP,4.0,,B07G9LQFJ8,"Luxury White Bath Towel Set of 8 Pieces - 100% Turkish Cotton 700 GSM Highly Absorbent Towels for Bathroom, 2 Bath Towels, 2 Hand Towels, 4 Washcloths",N/A,CNY 273.10,,4.5,14257.0,False,https://m.media-amazon.com/images/I/91y2TKtZXCL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/91y2TKtZXCL._AC_SL1500_.jpg,,2026-04-14T16:27:46.035581
6,1,Organic,,1.0,B08LBN2JPS,"Tens Towels Pack of 4 Extra Large Bath Towels 30 x 60 Inches, 100% Cotton, Larger & Lighter Weight, Quicker to Dry, Super Soft and Absorbent, Perfect for Bathroom, Dark Grey",N/A,CNY 245.78,,4.3,22931.0,False,https://m.media-amazon.com/images/I/918gCoGCVYL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/918gCoGCVYL._AC_SL1500_.jpg,,2026-04-14T16:27:46.046430
7,1,Organic,,2.0,B0FGQD1N6K,"Grey Bath Towels 30x60 – Pack of 4 | Soft, Light Weight & Quick-Dry | Highly Absorbent 100% Combed Yarn Cotton Towels for Bathroom, Spa, Home & Hotel Use (Grey Bath Towels, 30x60- Pack of 4)",N/A,CNY 238.95,,4.4,36.0,False,https://m.media-amazon.com/images/I/71RjjqWPRSL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/71RjjqWPRSL._AC_SL1500_.jpg,,2026-04-14T16:27:46.053376
8,1,Organic,,3.0,B0B8CZM73P,"Towel and Linen Mart 100% Cotton 6 Pack Bath Towel Set, Quick Dry, Super Absorbent, Light Weight, Soft, (27 x 54 Pack of 6) Beige, White, Grey, Sky Blue, SAGE Green, Navy",N/A,CNY 167.25,,4.1,14810.0,False,https://m.media-amazon.com/images/I/91a5pVB983L._AC_UL320_.jpg,https://m.media-amazon.com/images/I/91a5pVB983L._AC_SL1500_.jpg,,2026-04-14T16:27:46.059613
10,1,Title,,,,Trending nowSponsored+15 other colors/patternsChakir Turkish Linens | Hotel & Spa Quality 100% Cotto,,,,,,False,,,,2026-04-14T16:27:46.065214
11,1,Title,,,,More results,,,,,,False,,,,2026-04-14T16:27:46.065214
