data_index,page,ad_type,ad_rank,organic_rank,asin,title,url,price_current,price_list,rating_stars,rating_count,is_prime,image_small,image_large,brand_name,scraped_at
0,1,Title,,,,ResultsCheck each product page for other buying options. Price and other details may vary based on p,,,,,,False,,,,2026-04-16T09:40:47.256029
2,1,Organic,,1.0,B0GMPXPMZ5,"Pool Birthday Party Supplies,Summer Beach Party Decorations Paper Plates,Napkins,Balloon,Banner,Cupcake Topper for Summer Hawaiian Beach Pool Birthday Supplies Serves 24",N/A,$20.99,,5.0,2.0,False,https://m.media-amazon.com/images/I/91NC+3f2OpL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/91NC+3f2OpL._AC_SL1500_.jpg,,2026-04-16T09:40:47.262921
3,1,Organic,,2.0,B0CR6SG9NZ,Arrowom 24pcs Hawaiian Leis Bulk Luau Party Silk Flower Necklace Colorful Tropical Hawaiian Bulk Hula Dance Party Decor Flower Leis Summer Beach Pool Party Decorations Favors Supplies,N/A,$9.49,,4.5,2697.0,False,https://m.media-amazon.com/images/I/91Dw3St+MFL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/91Dw3St+MFL._AC_SL1500_.jpg,,2026-04-16T09:40:47.275227
4,1,Organic,,3.0,B0GG7FXQ7V,"Grneric 98PCS Pool Party Favors, Summer Beach Party Supplies Pool Goodie Bags with Beach Balls, Slap Bracelets, Drinking Straws & Stickers for Birthday Pool Party",N/A,$22.99,,4.5,59.0,False,https://m.media-amazon.com/images/I/81Igcfw89PL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/81Igcfw89PL._AC_SL1500_.jpg,,2026-04-16T09:40:47.286192
6,1,Title,,,,Debug info copied.SponsoredSunnyray 96 Pieces Goodbye School Hello Pool Party Supplies Summer Pool P,,,,,,False,,,,2026-04-16T09:40:47.287263
7,1,Title,,,,Confetti Pool Balls for Party DecorationsSponsored|Shop CivanerShop nowPrevious pageCivaner 10 Pcs I,,,,,,False,,,,2026-04-16T09:40:47.290781
8,1,Title,,,,More results,,,,,,False,,,,2026-04-16T09:40:47.290781
9,1,Organic,,4.0,B071JR7GYP,"JOYIN 60"" Inflatable Palm Tree Cooler, Beach Theme Decor, Pool Party Decorations, Luau Hawaiian Birthday Party Supplies, Ocean Jungle Tropical Themed Summer Outdoor Drink Cooler",N/A,$19.99,,4.3,5370.0,False,https://m.media-amazon.com/images/I/815M9fW4pfL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/815M9fW4pfL._AC_SL1500_.jpg,,2026-04-16T09:40:47.296802
10,1,Organic,,5.0,B0CLP5W5VQ,Ziliny 36 Pcs Summer Pool Beach Party Supplies 5 lb Beach Ball Large Paper Serving Snack Trays for Summer Hawaii Tropical Party Swimming Pool Favors,N/A,$17.99,,4.5,36.0,False,https://m.media-amazon.com/images/I/818v8g+7+0L._AC_UL320_.jpg,https://m.media-amazon.com/images/I/818v8g+7+0L._AC_SL1500_.jpg,,2026-04-16T09:40:47.304706
11,1,Organic,,6.0,B0CV33D9F1,"3 Pcs Iridescent Waves Tablecloths - Disposable Plastic Ocean Blue Table Cloth Rectangle Table Covers for Under the Sea Beach Surf Pool Party Birthday Party Decorations, 54 x 108 Inch",N/A,$8.00,,4.5,668.0,False,https://m.media-amazon.com/images/I/81jVudN5HQL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/81jVudN5HQL._AC_SL1500_.jpg,,2026-04-16T09:40:47.310493
12,1,Organic,,7.0,B0GN2B8GXV,"48"" Giant Glitter Inflatable Swim Floats with Large Cup Holder Jumbo Pink Striped Pool Ring Fun Print Pool Lounger Tube for Adult Summer Swimming Beach Party Supplies",N/A,$69.99,,,,False,https://m.media-amazon.com/images/I/8155s8L6a6L._AC_UL320_.jpg,https://m.media-amazon.com/images/I/8155s8L6a6L._AC_SL1500_.jpg,,2026-04-16T09:40:47.315261
13,1,Organic,,8.0,B09Z28TMY4,Vinsot 32 Pack Beach Pool Party Eyeglasses Decor Summer Luau Paper Glasses Bulk Hawaiian Sunglasses Frame Tropical Pool Props Photo Booth Props for Summer Beach Luau Party Favor Birthday Supply Decor,N/A,$12.99,,4.1,646.0,False,https://m.media-amazon.com/images/I/81bbJ2wNgCL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/81bbJ2wNgCL._AC_SL1500_.jpg,,2026-04-16T09:40:47.320941
14,1,Organic,,9.0,B07NWR7HKD,"JOYIN 12-Pack 12“ Beach Balls - Bulk Classic Beachball Inflatable Swimming Pool Toys for Games Adults Kids Birthday Party Supplies Combo Set, Rainbow Color Blow Up Luau Decorations Favors Gifts (12"")",N/A,$9.99,,4.5,3354.0,False,https://m.media-amazon.com/images/I/814LDy0nOPL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/814LDy0nOPL._AC_SL1500_.jpg,,2026-04-16T09:40:47.325870
15,1,Organic,,10.0,B0721468V1,"JOYIN Inflatable Swim Tube Raft (3 pack) with Summer Fruits Painting, Pool Toys for Swimming Pool Party Decorations",N/A,$16.98,,4.6,8361.0,False,https://m.media-amazon.com/images/I/71cpqrIteIL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/71cpqrIteIL._AC_SL1500_.jpg,,2026-04-16T09:40:47.333934
16,1,Organic,,11.0,B0DTJFLHHD,"Pool Party Favors and Beach Party Favors,158PCS Summer Pool Toys for Kids, Undersea theme decoration, Including Beach Balls, Sunglasses, Bubble Wands, Stamp and Crystal Shells for Kids Ages 4-8 8-12",N/A,$25.00,,4.6,198.0,False,https://m.media-amazon.com/images/I/81TrxJeWztL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/81TrxJeWztL._AC_SL1500_.jpg,,2026-04-16T09:40:47.340820
17,1,Organic,,12.0,B0964DB59D,"JOYIN Set of 6 Small Pink Flamingo Yard Ornament Stakes, 17"" Plastic Flamingo Lawn Statues with Metal Legs for Sidewalks, Outdoor Garden Decor, Luau & Pool Party Decorations, 2 Styles",N/A,$13.99,,4.1,3739.0,False,https://m.media-amazon.com/images/I/713gAJWZu5L._AC_UL320_.jpg,https://m.media-amazon.com/images/I/713gAJWZu5L._AC_SL1500_.jpg,,2026-04-16T09:40:47.346695
18,1,Organic,,13.0,B07NX2V91X,"JOYIN 2-Pack Flamingo Unicorn Pool Float - Fun Floaties Inflatable Swimming Pool Tubes Toys Party Decorations, Summer Vacation Lake Beach Floaty Swim Rings Raft Lounger for Adults & Kids",N/A,$23.98,,4.4,3222.0,False,https://m.media-amazon.com/images/I/81U1c+sU5FL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/81U1c+sU5FL._AC_SL1500_.jpg,,2026-04-16T09:40:47.355251
19,1,Organic,,14.0,B0BXH28VH9,"142 Pieces Pool Birthday Party Supplies - Summer Pool Tableware Set Plate,Cups,Tablecloth for Summer Pool Birthday Party, Hawaii Holiday Decorations",N/A,$19.99,,4.6,868.0,False,https://m.media-amazon.com/images/I/814MT1BHBHL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/814MT1BHBHL._AC_SL1500_.jpg,,2026-04-16T09:40:47.362298
20,1,Title,,,,More results,,,,,,False,,,,2026-04-16T09:40:47.363497
21,1,Organic,,15.0,B0G2BLV35J,Inflatable Palm Tree Beach Balls Flamingo Banana Parrot Dolphin Cactus Ring Toss Sets for Tropical Hawaiian Beach Luau Summer Pool Party Decorations,N/A,$25.99,,4.3,5.0,False,https://m.media-amazon.com/images/I/71TYc-OHRGL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/71TYc-OHRGL._AC_SL1500_.jpg,,2026-04-16T09:40:47.368245
22,1,Organic,,16.0,B0DXFQD2N7,"xo, Fetti Pool Party Temporary Tattoos - 68 Iridescent Foil Pcs | Summer Birthday Accessory, Kids Waterpark Party Favor, Cute Beach Activity",N/A,$7.99,,4.6,33.0,False,https://m.media-amazon.com/images/I/71mlSyRYaxL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/71mlSyRYaxL._AC_SL1500_.jpg,,2026-04-16T09:40:47.375223
23,1,Organic,,17.0,B01F6LRW30,"Joyin Toy 36 Counts Hawaiian Leis Bulk, Tropical Flower Lei Hawaiian Lei Beach Hawaii Luau Party Favors Decoration Birthday Party Supplies(3 Dozen)",N/A,$9.99,,4.6,10885.0,False,https://m.media-amazon.com/images/I/911aTPl1DwL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/911aTPl1DwL._AC_SL1500_.jpg,,2026-04-16T09:40:47.381994
